id_left,id_right
abb5bb85cb26b23829cc8df837f23122472fa71e,2a36c13838609a36f208268ae168800a51fc2434
8b8f23eff5eb27094cbeda946b6b71203e81cd4b,2e4854a4b2f5ced927e73c7fc8287cd40a8cd597
a89ea1b64f32e0d9b6aec80b492d1ffb6557779c,b132f0208154589ad57b327de2046ab696105aef
671e10169c2a322a521422c28f44cb75909ffaa6,d7cbd590e63ced381c5b9a747b122a4ba914296c
d9d0605d498dfbf02c345f8dcd17d73da022b1e5,6f9e314744ed7ec962e2df670f7f27301624922a
4aa2d854680ceed33a00c02d7fcf1fc85e1174a2,bcb3be5c1e1415ef4847455c28e2d1e301381b83
767c5bde8e1440c4c6e36f04d2e5f86bd5b283f2,d63b80043260e19ea6b4c586b96bf982aada866a
3f46078913f71ee2e6b9cf55898f7683b78c1811,f372599b33982140e78d8eb69e3fe8bb7a4a7de6
039cd80491b12188ea0d40614b279a8d7ee83760,167bff6ea2b96b78ff2d192ac2379a49ca49abbd
73d4cfc773fa31d404e425a91e9780bbcaf3c41e,8b69db7cb1bcdd6d47321f84ba1a8d8f21182b77
73d4cfc773fa31d404e425a91e9780bbcaf3c41e,fb877a3b5a1b093b8f6374e1dcaa55649ed07167
8b69db7cb1bcdd6d47321f84ba1a8d8f21182b77,fb877a3b5a1b093b8f6374e1dcaa55649ed07167
a80ed4193a3fc21c2609da8c1e07ff6dc474738e,3425c202e224d7608f389f52f26b9a2f56a59717
a80ed4193a3fc21c2609da8c1e07ff6dc474738e,26dbe8d5e5ae58db475ff01a6f145c499a42184a
3425c202e224d7608f389f52f26b9a2f56a59717,26dbe8d5e5ae58db475ff01a6f145c499a42184a
cac1736d3f02faeb4cf952a23be18f3d17d82aca,a9139de5e80d804d890d06a0f2a816bdbfaf27f3
cac1736d3f02faeb4cf952a23be18f3d17d82aca,3041a40e4e408025433d937f429c2d75f6d922a2
40f4459aa6ed6023afd23f2f328fe15429835b92,ffe91af05a6574b45fe391accc106728c2819fe0
40f4459aa6ed6023afd23f2f328fe15429835b92,563381ac5ecb54105c6e759d5e342e1f49d01d19
7978bad1992400569e8a7734788b41e83d013f06,217b63c56d8917e72e3249d8d442c7c85cdc0e70
7978bad1992400569e8a7734788b41e83d013f06,fd81b526c3058b347d4a3ce4d934f402a67bf391
7978bad1992400569e8a7734788b41e83d013f06,b7bb62e0e49c818f316f97dae84687126dc371e7
217b63c56d8917e72e3249d8d442c7c85cdc0e70,fd81b526c3058b347d4a3ce4d934f402a67bf391
217b63c56d8917e72e3249d8d442c7c85cdc0e70,b7bb62e0e49c818f316f97dae84687126dc371e7
95ef73c7da24360ecaf32cf3333cebb0a583ebfe,7c0bdd951cfdc6005644a091de622b7585df2aa8
cddb13042170d281e53b95aaa87c54ef6347ba1c,4df1569a0e9befe7e618f6adca12b14bcaff9054
9fb52f31e4b7a105b89da9d4a02994fa296c09a7,12f74c969df42ee23520bacc6f1a4287b9b81e3a
e6321e17d88ab3727d23d316dff7d4be1351c7d9,c41afe85095d2bfcf491dec6012029eb9fa9a2ab
29e8318e50dde973fac6749f6d495dfc410f9a80,b5139e5bdbbddc444f4d54d3c7f0c37a425da990
9da59018fdafe83498710c588b5f656641f978cf,1332c0da199b35c6fdf72c51d2820bdafdeff36a
ebaa5e35e34489e7625500f872a995ab9953aada,40f43c1b297c3576b1859ce01204149ec900ca14
b6d8b628aa1472aae36e1c56d8f84878c67ea79e,0f086b9092dc42914c2f90db88c9d38d5ebc25e0
5ea0fb441e395a88461aed950a4f6da4b5824d00,1ec958ad48911bd4d2838ba892c6ef202817c693
42c32fda2c71b5d20e8462656a1f5c6aef36ebf9,1c7a2997ef047a6d4c89d61bf570007644e6838c
7ed335c1a9c81ba69421d12697941e55106107a0,40ac73c48ca5c5c5de5b2875fd5abc59a258c6ba
8e62d3acbcb90ec6d70a8b51955925add0058c20,c35f572e686194991233c88291157cafa21e6515
501862b4b00ea5e174e5b041beb9699b80ed747b,838bb1eb00bf981caebac81be3f0bd41b9937935
501862b4b00ea5e174e5b041beb9699b80ed747b,c1123d2a8ad9b4f9b3b1047c47c31f6ee3414aa6
3a8aadf356d606143376329a975995c34b90e2fe,40ac73c48ca5c5c5de5b2875fd5abc59a258c6ba
b67012b3eaaa7a33f6ff93211a1344f9ff639537,7a9c614e50112fb4168ddf22daf5a102738540e9
2044179ee30d105c62feaeed288c912499536a5b,e8b72b3e9d916d3613d330b83174dd49ea2e1bbf
2044179ee30d105c62feaeed288c912499536a5b,46b36fff110f1f31bc41f7c540e0598c68e780df
2a9e504e2ffb0a50b29b8941efd2726c0a938baf,90db984ac20082ec6441f531d90ef9bc4771a5c9
088c4bec727115ef7e76b781b412f654afec9106,28c013f902a79580f9d1be6e506560504d11733a
6c9063a1ce9ed0b237c0a212e99bd62adbe9fcdb,d772c6c166c492b35621613d2fd4acc63a8f8e1c
aba71519ba1e77d57f7e37e3d4e976745ccb2f27,88ee294af7970858028f1dd3c76598d0b61cdf60
e16b699edbf5959f1ea759b1c3fd568ea8439a3f,0c9578062670a68d442bd7585e7a9037a0d45b34
eb33ce29c8fbabc3729a6f2d62e3f2e9d4ae9c26,15b198c47edd7d1b21b080f877a5a333f13ba9f4
01bcf6c5573db8b7cb5dc6f9be5d2080bf26839b,afabd620e4a7264d9a489bc297d137c9ca0af667
8d6950254b6b802191f2d15080269b0b7840f571,b38bcf5bda662615005b6febe73a9cfaab368bd9
48c6cfb3245189d8abda032e58805678179fb846,aded5f9e53a5fc735a3fc1247653a5d64fe4fecf
7cab54ea995d6dbfdb3b13df40f357d77d94e5cc,811e4744330799814e1c9e5f29e06735a228ae07
7cab54ea995d6dbfdb3b13df40f357d77d94e5cc,8e1a910473734fd5deb6fd489bbe72b18d2b5780
af8afce9944bb10a05668f3e2f102a2032595918,5e2e388d19d2756ca8ecf7d1a6131de0a0a1b960
811e4744330799814e1c9e5f29e06735a228ae07,8e1a910473734fd5deb6fd489bbe72b18d2b5780
826f3a0aad71a550542416a0d01349e4771166a5,4b02b4c579fffa3e2430d37a6124144799baef67
94c936b113a47e283071e27ed3ff53c9f05122f3,da79fdf3f39d66955f203e9b312c0a5ac2976d17
94c936b113a47e283071e27ed3ff53c9f05122f3,9daedb6002c386ff07cfb39c6e2bcc6b0ac6dbed
c9c4f9a8e6d0a9554493db67562d4e0ec0e9c192,417844a3a31e586f70655245928a50974a298dba
d27e2b475d6ed8b5bc2747f8593c413729d3b9f5,fbaa2faa21211f0bca7f1bd7c9f857fc6985e512
d27e2b475d6ed8b5bc2747f8593c413729d3b9f5,13988f377f0053cf8cfff898343c3475f4a552e3
996517b516029e85ea0af213c0f4371b2cddf0f4,10f37c7aa181fb11d9e117e77b307a7fac6fea9e
9affd91c6e8efb748522c30ef24e0cb96f6d59c2,8959ab11ef0a5386a14fac33c7af761ed43b892e
ef5e2451da7700f412cbf490e6d0f0b51f7fb390,2aee206861d007727c5a2ee582904cad9c38c087
ef5e2451da7700f412cbf490e6d0f0b51f7fb390,3cf0dbbbc3df82c8f376c0448809f8d81d37b8db
ef5e2451da7700f412cbf490e6d0f0b51f7fb390,4f7fed7a5d1f4e30143a54d2a47e856acc387835
2aee206861d007727c5a2ee582904cad9c38c087,3cf0dbbbc3df82c8f376c0448809f8d81d37b8db
83e9e2952a4f9bc4176652c630f58926929e0cbd,a8e902f4bcc9528884015a083e04e3967a298c40
94691a031af815fa5728ba51067540567fff09ab,b27bacdb86e93c1a9145cdf89ca9ceb10ceeb64b
a37246357ecda0b2102897f349a332ae4b361daa,2ba068940bb93c7c57f749ee98405c5c2b6667c0
993f2bc210d72941cc3fb1a9b9603cee11466c84,dfb608cce4b7cd39830a9aa548795bf0d3808be6
6afc0568366a266e2d0e7cdbf67aed83506589e1,ce1b795733c431a0e149c43454f24978758f40c8
6a2ba98b19bb81ec7ed5bbe1c69abd05358138bc,25c2282d6e3ac6ee785326b129b9421c74e0dc94
165b5d783e2ec30bff7610883427871e175958cd,69c8952bccfb698c15b6f98bb73ddf209cadfb43
734d84e4961a487c96646ada792cd1697c418f23,159a56a163a3f5175887736244918a695af5048c
01d8803a2a0f99ad49a17fd2b723056d72268b20,33c6313f3e970274654cd083d8363811bf183fe5
7e9e2da1dcd54e57650233659274b7bca07dca3c,c9dfb36a29f8d147d5dee8023c4e03fb1450de04
fe5ba17a66154232b4e4d3c3a13f11b2d2b41fa3,f69561d338e22633255f362d8d92e5314d6870bd
fe5ba17a66154232b4e4d3c3a13f11b2d2b41fa3,422e16f40ff5d90b34413325b064bf49672026c5
fe5ba17a66154232b4e4d3c3a13f11b2d2b41fa3,ec336852faf302c02ddd5a72fac82f5582a7188b
6a5fe0059e3ebde1802de037325eda49aa102334,ba867b26690190e776d22781652b4a6cf08153b7
6a5fe0059e3ebde1802de037325eda49aa102334,1acbfd11b76baabc2338e7cee73bbacb9152d9d3
69e485696f676fc5c704354d93552a28e62b8176,a9477b180778b3398892be17704e8cfdab973b0f
69e485696f676fc5c704354d93552a28e62b8176,964c4f7df7d497b749aa318b64ebe362f18eb3c7
a9477b180778b3398892be17704e8cfdab973b0f,964c4f7df7d497b749aa318b64ebe362f18eb3c7
455a03a9106c1d996064d684aa79e60b3479ff62,bed08fdd43b6ce9435edc3a9f77fcf1574b2e707
1c9be613b5496fc8aaf922ec3a4c3b1db9a8005f,910815f932ac822b4724982236c8a1d9c51bbf7a
094610da3ffb5c59236fbeabe89ebe9274cfadf9,72398bf1b5d6310c766c07bbe70339c4ec6b8940
ad4007e1f67259c342ece2b1fcf38b572f5e11d2,e755f022410753f391db0a57edff5f21057cde11
e134502ef400e60bb4e02d72eaf6a8325fe0cc43,da66676a5f45fd3a524c600d5e14b80d435a72cd
e058e0e583cdf83f90fc8d8675a66ac33101360a,710ed8231d416f03d7f67abe1f4acb78dd9917fc
7f716260d2e52e831d75e498dfd27e68483bb7b3,0abfc0532722b043167cd6ea11aa92bf72b5687f
7f716260d2e52e831d75e498dfd27e68483bb7b3,4f635025d86b8485d411d0cbe3d4d51af6012a45
87ce94b447ff7c199ebf7ffe6561e8f3485b64b1,c774642b55c1c50effdc13a8f4c5249a3eac32ed
9fb65c1afe989b0d13e3a536fd81e07f231fa96a,e4e452125d499d4c2bf631a676d20a0609f7a798
c1e8d0ec4b786e6e423006ac8bdec41cad6e68c1,e2fafa82291e8ddabcfc06c899b3b110a01e15db
6c822b6860f62a6bb441a274082e9d8ad3e29288,3e8afc4145a4d6b83d0b5966b73200791419fc3b
6c822b6860f62a6bb441a274082e9d8ad3e29288,c1bca8cf8c742d0696ba3a6a2700cfe2488c4406
6c822b6860f62a6bb441a274082e9d8ad3e29288,955141cb9835cc4e68a923decd6daeb67a2fe45c
bb3ccaca29f5f0eb454024bf3827862789df962f,16ecd90a1af4a75aa5698146e6532c2f04753f7f
9ebd07aa2b26ca12f7dc21417b746a7f83dff357,1024cc52eb14275b2ca3ef1cb58b4e8fe9f39206
f66b97390719c49fb807ad37d03d44ef5a429e55,b3f3905b8bd4a9ca8211f3ab6e3f209a579098d1
701838c0d3014a82b559a57017ba5f58cbf498f4,b5151ad00ef665d52815ff212172899efe3e7a55
d50c2084f1eabeb93b0146ab7a3b5d2f27750cb4,95ba3bd4975c859746b009372cf82f72aa983d92
f5b3a3fc7208a4e0f0883513432282df9436cfbb,19aeac9398fcd63621b34245bc47edf99a6665a0
8383c9da57a893b84a4acb8e20a6a0d937c55e91,f4f9e08e338c7e00af6c21d7f4ebd7fc5666b27d
fcf08c629b694aef80494d6e1f206f87548d5e44,fdee513823a513818ad7d66237602be176ad7611
aa315e658f412cf9feaddf9d9bc2ef75b8f76049,cf95fc0c7b697efa386609996df756b589c83f30
d1e1eff15a776d53220aa09748dd4ed77cbc31e8,6228d4d5cdc82354281e3efaca30446e8d6d1114
27ac2438c9a0e10f31fce10b933f5beb9f43484f,392a0210822d1f1c04bdc15d8e34b47e498140c3
5d43ecf5fdc9bf94099785d21ad7979b4fa7c52e,043dda26d533c5dd75bbb481abb3afa54fa870f2
a73e755c32a0c2c91f5582887d2fb7e58d6ceec1,78427fce60036682eba31faae11a9083bc1e2d72
3278d9ea74e3358bab4a5db3a823a7d28e821dc1,37545b45ed5b1d2a4f2c245bcb7618a2513cfa75
97c9d69ddf190709350a000925e2c7399904ed97,5a2b2f3d7daf046cfaac196d4f46f390db9d67f6
3b64b8c63cdb8a1e3dbbe12951b2be291747207a,d1de67bc75d149162014b05c2a756287bb70b234
3b64b8c63cdb8a1e3dbbe12951b2be291747207a,503bb4c8e7aebed6bc61d0255bc7a94214e4a608
3b64b8c63cdb8a1e3dbbe12951b2be291747207a,00978e7b56f08d1ceec7685f33426c9ea4cbad09
d1de67bc75d149162014b05c2a756287bb70b234,00978e7b56f08d1ceec7685f33426c9ea4cbad09
4a616a648ba7ea4158c5dd27ae4f36b9856cdf31,c82e654154514dc42b476407f134b0b8e686d6e9
4a616a648ba7ea4158c5dd27ae4f36b9856cdf31,bde0af97228e800158d9d705192474559501313f
c82e654154514dc42b476407f134b0b8e686d6e9,bde0af97228e800158d9d705192474559501313f
977f35210d78086c1d966d313fcd9c7d816b93c6,7bd19a360f52370d6e293d141f8d0d5af29235f8
70ea6be0b4ce0ceb91a5a8a00081e1532b292ef0,f48f1063c0120092f71563786a6a14dc27a84208
70ea6be0b4ce0ceb91a5a8a00081e1532b292ef0,3dcf4b0928e58558f1e6d6e4b263107e3c2b295c
f48f1063c0120092f71563786a6a14dc27a84208,3dcf4b0928e58558f1e6d6e4b263107e3c2b295c
cd785744352f820c04b9414c5582922cf8622768,3a2680d6d62f86f54a208cc9befc026719643365
40fe584eda353f8a82d8e96f3ddeacddc18a5502,cd35ac97b88145eb856a17779dc5cd05f7f66c60
bf00efd89769f97adce46aa615fbfba5bccd0b47,27bfde5688ebd5f4ab64ad4fe793d3f86e683116
bf00efd89769f97adce46aa615fbfba5bccd0b47,c621aa114153a680cf386381a5d66b7c65422f24
bf00efd89769f97adce46aa615fbfba5bccd0b47,65ca245330a78c21044f74615ab84131509a8c76
ce11b149ff8611a35d36601eb6803b9747d2cb45,9e9cdfb7c41312de17db725111ca90d2c6998fcc
c298e7a5e32559ae87ad69cea38ce66daa2dd5a5,5974ab9b8b57318cae4a77fef9691057ed4451f1
27bfde5688ebd5f4ab64ad4fe793d3f86e683116,c621aa114153a680cf386381a5d66b7c65422f24
27bfde5688ebd5f4ab64ad4fe793d3f86e683116,65ca245330a78c21044f74615ab84131509a8c76
86d09b98d1ed97fe893da619557bb97be059bf25,b9bc1888ee20fd21bd5baf25d42b575d5e98b5a2
37c22030158bc29120554ed259260b860322bf5f,16b817fb4965ffa7250e447daf9c485024743432
4cf85d07486a3663f864ea1d7b994b0fadc8bc6c,3ed08cee1a0a4b166a60be3028816c722cae9fa0
df99ef9759b18f26d2acef80abcc575a5fec982e,672bf528034e19293f1b234ed06a77cd2fc68dc0
0fdc8fdbb96b95f983830d9cb79315693a49e1fd,9031b16190946c9640dd19536d19551af7b91d7b
04f47f640b7d052d3c969bdf694005973582ce12,d22f3926f26861c42a4afd8572c4730ec8ec04ae
ae819f4caf0b670f7d04525bb9e516e00dbad1a1,e01d22e30f92273d12cc9ae166902f92e3f6cbe8
ae819f4caf0b670f7d04525bb9e516e00dbad1a1,2fa1356b1e0dc27e08957f312ab1a606fa6b89c0
3cc63ae16789514f8bdc3be50fdd4b72cc1effa3,feecdf08fb7cfc36d9180f9ebe8f102ab5f64f5b
7670322ff8a18adf62b02a0fbf3561189210e363,38b1fdb76649eb7fc0d30dee4a0aec1f365e1aff
32dc265bf40e87040d675a3b21525e00ea021668,6a418372c6171b42097df942554324cb5bb7c7d0
94760e5a6b2728fadd385e44b73c94c66da1548a,12a13290753f846403dd1f7175c61d88929ef7ca
12c2d9b1f83b5c90bef7830d3e56059458ae780a,6d34350fb131de16db89b92e66c57738dd9b77ec
47e0587dddb7b15aea74277168e8ff200b9ee46c,7e56a0cfb949f73f42ea5ecdc0a01e436160638c
25108a7ecee010b02f748510a416cdeb25767c51,b36cf79bfbc4070ed89468e27107d306bea3e021
7a4f0e885d655871344b0927c91ce0eb8bc5d576,f8870d4c9fb1749238e35291ea5e86295436a078
73f481cfe66a1cc467d4acfba5f3d557065732f7,f9330ae15c4155374fb3143741889b231dfbc11d
05f04af6c413637bb938236ab4862c652047b701,92517dd1a3f59febc1c0d7a206ff2969272a0dfb
62fe114375e181a8a44f639492920a5a7f98a65a,6358dbc267e1049402c19d3024f7de67cc6229bd
1fe1b3a138daca62b91aa2234a833f1a8ab1f3e3,b47fbacef51bd610293507468802ceb161d3019f
404cbfca2422a0bfc438daeecefc84737606c94f,2ad3f18af1257b2e7e97b977c6f9285e2d06041e
42b397df1e5cf0142fd93bd04ebc5de555c9f502,64f7d04bd52456a85627ccf98b1f33a81ed1a307
42b397df1e5cf0142fd93bd04ebc5de555c9f502,c1072a846d4d0519a71db4c07ff3926bd29d154e
db23c35b8d52fc5fdf4ac0646e6eb1d8393487d8,aa26c9f7f68b02100ce6de4944eca1164495936c
08a24166437ac9b8ad00aa1649e502add82182c5,4cbae8c428e104f09cbf1b7798e74835175bbe60
08a24166437ac9b8ad00aa1649e502add82182c5,49ebd2a75969706f7eea3a72cf29a95a0fd1ffd0
e032324e39f142ad6cef3408cc213ce1565b737a,1c1f4519dfb1cbb01469948342b792e75b7ee83d
5af8523fdab4521dc074c23d87d9355c901f80aa,23ed64d329c9b710517fa885f48ec346c9737a5b
bb982e0367a3d1054b76f8e9c07a685705adc47e,81e3fa84f942c175bd2f3dd58ea1975d43d91232
bb982e0367a3d1054b76f8e9c07a685705adc47e,7e1e671f3130889955573f5ae709b5c7fa75717b
13af27f9b03a4e90ea68b4fdc75afbb80f469178,16c8bceb5f2dbf3ac5ff955c77ca2cfad3328d34
57ce0520902571a039e5fafd4f00eec7fcc7bef3,7298963104c18fe512c7c4e0c6bd63360206204f
c33106e4cd5e9961b2bb464d7264b4dbce711dc1,b672c24c4adeef11b15a22ef5ae3aeced588e592
1b0da1e8192ea4910de2afb47e5a4e5f93f886d0,69028d6ea0b73ba7978b8487548c08eadb22446a
35d926ff40ac982fa6a95e9d84e636f102bafdb1,f62cf46fa68c9b3c092c8549593546e3e0223aff
af723253c79876e31e883b7f2d7364a7a4ffce8b,db16cd7faf18df6c662fa35d3008c74a92f1cae0
af723253c79876e31e883b7f2d7364a7a4ffce8b,0026ee8a202c012b3b936f60a3c586fe61782134
abc84d2fc730844b791d9dc35e97c9b3dfa4302f,93acb83da79eebd67eff856954494e1cf7ad8f39
294e650904baaf565e5a4be6b56b245102609c7c,48a4ebdd3c06a12fab369c279a91ae488d0ab4b8
b7ce6f3b178c2e6c7ba2797891474e0631ae5759,08a77053082ca628b0ccbb3f47a5d4a4d9730284
66d009f524c50773e6b89aa6665d74bc666dd066,eab2f55b4aafee27803ea3862e14fbc23ccc6ae2
530da54239bcf8831fb08e3f55e1a6d673ac6415,eea24cbe15f71754fd19f4b1ec1360df16a94e01
6d491f9ecfc011a291a6bbd25361890ca92bd384,f83b3fc93cb32b42c45758d6029dab0f228f4f5a
6d491f9ecfc011a291a6bbd25361890ca92bd384,930c60f6478accf320c9de02261b9a419320bb2e
915cc2ee731c99db031fe968581b39af83baa700,f18ac4995e7aeedd9f71eb1992d3b9e2cf36c994
826db7c05c14361c06b73423db74ece808f1d9d2,59aeaa39f1befeec2dedb801491ca89d38187c24
46f4de23ce9ad13285a2ad3656e7ea12a96cd216,df2e605d36a34bb06f63083b3fbf6c96084d9377
46f4de23ce9ad13285a2ad3656e7ea12a96cd216,27243a8e9f8a4ec7b9f45d4e47cea932718b55ed
df2e605d36a34bb06f63083b3fbf6c96084d9377,27243a8e9f8a4ec7b9f45d4e47cea932718b55ed
781c62d08e7b186f6a4f2889b21c38d1b1d23fb0,d9fd7fc4cb62ef32cc4439dec40391943dc9f6ed
f83b3fc93cb32b42c45758d6029dab0f228f4f5a,930c60f6478accf320c9de02261b9a419320bb2e
66001a4199712f6b521b8604af7635332f0e5315,ae337cf5b465ab8f966ab736bd25c94d8f59161e
98af7c3bf6593d553e91d61148b231792baa3189,b88b93ec67bc459e6b5fc5140f56bad95dee3e27
e7cc44316f94c89e6b8c3cdbbf7317a6ac583ee9,ad6ab46f3da28084c31a6ee6f94f1b1f30ed809d
cf65da17c118d848a5c8685d363430999317021d,dae96688739227f426c551dcadd2407ad3ff47f9
cf65da17c118d848a5c8685d363430999317021d,51d4a36d1171cd3276a930735a0c660ab649a3cb
dae96688739227f426c551dcadd2407ad3ff47f9,51d4a36d1171cd3276a930735a0c660ab649a3cb
1c759514dc90ae27da7d4c8e5d82e0e1ed8edb8c,bd6fa5a93d8977efcb4f04a96ca7b9f77a59e146
ce7874ed2862b91695bd4aa0c1d537aa6e556a0d,79db6e4726a455e48fb0b6da4b793fad88762a32
29af265b457a58586d37cd9026e962dcb83eda5d,ca3d2fbbdf03e9e200430bfe16431c6b1ad70f9a
f538d635c11feeabe9ed10cd0ce1874d2e0850fb,08e0296c9cc69f3a7b31aae5ab43f1554efd2ff9
41013941549fdf8cd0a9d1d2dffa70ea7a0b2202,d8e3f37adab671f6664af23f1ab8d1c8ee4e7d59
7f75ab79fbbcc59c05c3855caebb279293319e1c,e86904dc63eebe222674e63752ee14bc87061062
cfd20856c8fe2fee6f8e4120f60148cea52f27fb,545a389fdc19bfa86d8874a59cff19360d4bb949
4ba9118dcd6c6ebf31db5176929054cd7831a5c5,3898a6168d4cdf5dae040783eb6b369e957c208f
4ba9118dcd6c6ebf31db5176929054cd7831a5c5,3dbdb616402da7b0c8538d674c44640ddb47a2ad
910a1fec0c428011edb324f8317e8d5065bd61ac,c02680c2d92e128d5819ed08b7a975abdc3efebf
aa62da4c1ab63f24d820c3a20dfbe56c95e64a9f,e47794655e8d68a0d2f7afa81ed773deca69c89a
44a477086d3fca9bcab751de723573cf18879839,08c8182aec87e8406a4a3536c89a9f961b39290a
a7f5cc02ca1c99956e0e4a9e9b6b59ebb147dab7,922d9ee10fb33961bebdcf3b36e2ce49c000e9f1
a7f5cc02ca1c99956e0e4a9e9b6b59ebb147dab7,4663da2ef94adc779f50247ac8463cc8b67f65fe
0c96d614e08a11283d675130c96b1833b31d7149,9cab113ce005e48990c407be6eb11be53570f43c
6847e134cec6b477c8bd4f9e801eda269c11f41c,522c0f92e6fc44b9f5f43d8681377e7f02514a9c
dbc7c05ddfe4cf73c5f570892e728bac2593d519,db774fced62b62b51a9c06a53dc330bd179d6e98
15740762254083e45ef4aaebf83089b55e752d7f,57274abe811ced10d1c33257be5109d42251b7ab
03c83fb59097053f1f39a0daa1723f2d47a33597,6bf24f392effc50c1043383c79a8821f8626b189
b318b0a41d3d5e5cef09a83a35148b336e1ce098,8af474e88e54f1ddf084d0993d05760c0b28bfcf
a21da23afa1c3de2b7c59999d237db4b996ba470,40bbfdc989e71bd3345f9e9664152846b7955b39
ce43ca44f79aac44a01004a0ded6144327e9168d,1d01941f286298c9f13a0f977d2fef27b557cc47
3d8445339777ce30869fa9cd619ac0b7e80a4a3c,87a18a5101769fb064cc52e1c4c651b50221785b
3d8445339777ce30869fa9cd619ac0b7e80a4a3c,ac781591b3962add7936f94fe33c9181bdf2071b
3d8445339777ce30869fa9cd619ac0b7e80a4a3c,10fec5c38791c1fd71fa23e36a3df82b1c6895a7
4cd15e0d7521f95d00f44e1a476d15cbc8e249ac,d136f33e96d1fa45dc958f3c2918c85dd106c1b7
4cd15e0d7521f95d00f44e1a476d15cbc8e249ac,3a5f9e84dfbf5a4c70682f8e1ffd2cd111c651bb
28cb9154c141c3cc03849f41e39247d1dc70fa13,5ff708c2ff319fea99dfb44a3c3f564abfb12d18
7f1095598e5f2d7eb7d9ca5c4fdcdb1a83f7b6b1,704caff45c6254077bcbd21eb4f5c20f267e3bac
51c0877fd99e842f81d857fd454d98e95697c10b,a470d1104dc25c6a45e79f4e7b113c5e7a8b3236
296305216a29d6f3322330a37ade913aed8354a0,02d19943ebfd4ee7272fbed2289c3447e1b9f3c9
f867eb475f5657eeadf5502c5eae7ce85d020bf4,b9571defa5d0f07d6c3d95b14b88a01e5813c101
f867eb475f5657eeadf5502c5eae7ce85d020bf4,cad8c8cec1c49a8ac74003df7d034fd9eb63ba43
f867eb475f5657eeadf5502c5eae7ce85d020bf4,4f751030e4b8954a092ee6b74ed8160ad42548c6
62fb46ecce7c44a4f97531c42bd4aa675cc2c516,2410164d4a7a156da6fd4a827863c75fd0b97862
62fb46ecce7c44a4f97531c42bd4aa675cc2c516,ddd1792d4134c814d6c39d8dc0c8f54cefbbce5e
378c8c6ca6e21ae5eec68afe0bb23424205dc04e,74d75dc4a905b91707a011fa88dcbc682f415c42
0144ac1c35608a9eca28d3f2bd00c0cbed3fef06,b1462a07442a25c2439aec278b4900ff687f6079
0144ac1c35608a9eca28d3f2bd00c0cbed3fef06,436a16231e550f30ee85bf893cb677b3d08c8f39
0f10679e175ffa7b11115555cdd7a3afb14e79f5,0d0e1bb1ba234906bb3d7e89d3472fd6e416cffd
b0c677a029a00af7b86f53ea67b2c0143f32dbb6,d6c774989f60a5f79cc1b12ef73ac03212f50cb7
417b0fff31e5c8f1b94600f7b900a38ea6148fe6,0359c6e862e6f2b8c3f7050beb3bb4df0f02bf4f
eea5f18ce410174e2ba4c666e85dadc4324a9675,cc8c765900e2e97a81614b9d9f39b510e9817ab6
eea5f18ce410174e2ba4c666e85dadc4324a9675,cbcd97b65ae1195bad1e1905383cfd10290c3f4b
eea5f18ce410174e2ba4c666e85dadc4324a9675,71590b4cdc73bad39086260a7580e311c9ab89d2
495cf3e3b061651593043fed7b8f793c98803499,3b83744842996ac5829b8f1998199f32a70642bc
1db6c3662a9a51e95e2cb97e5d81019ab5ca4773,cc95026c8fcfbe8d2171af60ee3d2fbaa9317312
92f42b9a8a51cb504b26629dcf750ae80faf3239,d1bf9942aed2382a109b18ec1d98fbdbd15db359
1ba57f00b222df7af8bf26fb4fe98fb54435228d,a28e9507f3573799eced652cabc5be6e8bd9aa9f
aa2844f45a01ea0a7e817c6799e8ce562d8aa9fe,55a17e5eb5b25ceff372fe59e93e85179d10e90e
452e33d90a31bdaf303969fccd9c2fe06926ebc3,1395522872185d01e61c7de9356193e23ed412df
3ed8c8af350850711cfdaa326a179fed24d9c297,223a05bd38e22c87e2d53501ec39bead4da859ab
ecace5dd757801b2da1de59a0e33ec53210ac491,0ac8e0d9070f7682a1e0533b8cb2ac5dd1b0f25e
a37ac2ded8354395170fddade8f1f3a63247ed4f,f67e10c4049a17dc2a684828d196270eab7aaff2
300081150e3906be14e324a3ff061857ee678f60,e6944969819f6daa99a3b4144d94fd3ae6106a6c
1e66b12d40f16ea42701fbc0305f5ea7db439ddd,9f803434f6b9952310cebf9f42c97a48a076a753
1e66b12d40f16ea42701fbc0305f5ea7db439ddd,dcda7fce3f3a03336fc74bdb4255c1b51a706052
a28ea10dde7537dd07b4f98f2287da83619bfc76,a34bc306f964c0456de0ba84f69f6ad57f26a73b
a28ea10dde7537dd07b4f98f2287da83619bfc76,d59f9fe6dbb21ca32eff50fd13d4f38e907711b3
ed7d4bdc50bc27a2af439e78d975c4a928fb54cd,e930baaa19c597ef38bdb5659316cd7526d0518a
ed7d4bdc50bc27a2af439e78d975c4a928fb54cd,82491850b6a8f0d8845d5375cc5c9d2b8e5f7c44
0194d6d036046aec172fe3bec3e48c6ae37fb20c,b879140eae0e4a60e0a2309fcc1ac12802b91568
0194d6d036046aec172fe3bec3e48c6ae37fb20c,da6522161b350848b4883d863666b8949041a09c
cd54bf07a022ab6918f63604d86683cd4ef46704,d5a480feaf27ac07c8fbb41ce0e74d89da3a48e0
b879140eae0e4a60e0a2309fcc1ac12802b91568,da6522161b350848b4883d863666b8949041a09c
